,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
10,dNbcP0gzfHx1KmaMAgfR7g,noodles-and-dumplings-el-paso-6,Noodles & Dumplings,https://s3-media2.fl.yelpcdn.com/bphoto/nhdpp2oCRczEy6Guft4wTg/o.jpg,False,https://www.yelp.com/biz/noodles-and-dumplings-el-paso-6?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,49,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 31.72862824627336, 'longitude': -106.30333662559438}","['delivery', 'pickup']","{'address1': '1355 A George Dieter', 'address2': 'Ste 102', 'address3': None, 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1355 A George Dieter', 'Ste 102', 'El Paso, TX 79936']}",+19153002232,(915) 300-2232,13756.032304710146,
11,k7pHsxXB80kl5lfteKBngQ,kaedama-el-paso,Kaedama,https://s3-media4.fl.yelpcdn.com/bphoto/_X_VJv4vyyjk66r6sfvNzw/o.jpg,False,https://www.yelp.com/biz/kaedama-el-paso?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,327,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 31.7757704861, 'longitude': -106.501667411}",['delivery'],"{'address1': '204 Boston Ave', 'address2': None, 'address3': '', 'city': 'El Paso', 'zip_code': '79902', 'country': 'US', 'state': 'TX', 'display_address': ['204 Boston Ave', 'El Paso, TX 79902']}",,,7296.428336269323,$$
12,rqGrTAJQjMcbkdHcUkZMwA,redds-ramen-ya-el-paso,Redds Ramen Ya,https://s3-media4.fl.yelpcdn.com/bphoto/bjftvLfgkUIZ8NyS5n4_sw/o.jpg,False,https://www.yelp.com/biz/redds-ramen-ya-el-paso?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,59,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 31.748195, 'longitude': -106.283448}",[],"{'address1': '1651 N Zaragoza Rd', 'address2': 'Ste C', 'address3': None, 'city': 'El Paso', 'zip_code': '79936', 'country': 'US', 'state': 'TX', 'display_address': ['1651 N Zaragoza Rd', 'Ste C', 'El Paso, TX 79936']}",+19153072428,(915) 307-2428,14503.051213971643,$$
13,vetQEXBW4yiPAFML_WqUog,sushiing-japanese-restaurant-el-paso,Sushiing Japanese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/NV59lhl8XuvOTDJqvt_fZA/o.jpg,False,https://www.yelp.com/biz/sushiing-japanese-restaurant-el-paso?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,100,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 31.7753299539326, 'longitude': -106.37272015214}","['delivery', 'pickup']","{'address1': '8855 Viscount Blvd', 'address2': '', 'address3': None, 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['8855 Viscount Blvd', 'El Paso, TX 79925']}",+19153040044,(915) 304-0044,5536.550634977769,$$
14,iwsZ9SJKkGzWtKKOm8anfA,sushi-zen-coronado-el-paso-2,Sushi Zen - Coronado,https://s3-media3.fl.yelpcdn.com/bphoto/OY8JochN7bDQ7bANGxj0Pg/o.jpg,False,https://www.yelp.com/biz/sushi-zen-coronado-el-paso-2?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,60,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 31.8365065, 'longitude': -106.5522805}",['delivery'],"{'address1': '7040 N Mesa St', 'address2': 'Ste Q', 'address3': '', 'city': 'El Paso', 'zip_code': '79912', 'country': 'US', 'state': 'TX', 'display_address': ['7040 N Mesa St', 'Ste Q', 'El Paso, TX 79912']}",+19155858848,(915) 585-8848,12744.708320148697,$$
15,omAde1hI2AidXReU5VyyOQ,hamachi-sushi-el-paso,Hamachi Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/Ho-HgCaAZLGAYNLSMYtbUA/o.jpg,False,https://www.yelp.com/biz/hamachi-sushi-el-paso?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,164,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 31.895456, 'longitude': -106.412476}","['delivery', 'pickup']","{'address1': '9861 Dyer St', 'address2': 'Ste 24', 'address3': '', 'city': 'El Paso', 'zip_code': '79924', 'country': 'US', 'state': 'TX', 'display_address': ['9861 Dyer St', 'Ste 24', 'El Paso, TX 79924']}",+19157555180,(915) 755-5180,11437.430951054304,$$
16,WBQ5N87uAFlX2a7TSmNYSQ,kinleys-house-coffee-and-tea-el-paso,Kinley's House Coffee & Tea,https://s3-media2.fl.yelpcdn.com/bphoto/oDfyxUlEi4AEfnWUhGUzBA/o.jpg,False,https://www.yelp.com/biz/kinleys-house-coffee-and-tea-el-paso?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,196,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.0,"{'latitude': 31.77371, 'longitude': -106.50066}","['delivery', 'pickup']","{'address1': '2231 N Mesa St', 'address2': '', 'address3': '', 'city': 'El Paso', 'zip_code': '79902', 'country': 'US', 'state': 'TX', 'display_address': ['2231 N Mesa St', 'El Paso, TX 79902']}",+19158387177,(915) 838-7177,7264.434931688905,$
17,3QsYTYCffcBIC8109UiTqQ,mirai-bowl-el-paso-3,Mirai Bowl,https://s3-media4.fl.yelpcdn.com/bphoto/qevYw1o3f1V_cYJ50KBgDw/o.jpg,False,https://www.yelp.com/biz/mirai-bowl-el-paso-3?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,46,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 31.7888918634469, 'longitude': -106.400975883007}","['delivery', 'pickup']","{'address1': '6560 Montana Ave', 'address2': 'Ste 5', 'address3': '', 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['6560 Montana Ave', 'Ste 5', 'El Paso, TX 79925']}",+19157750022,(915) 775-0022,2538.3886856024383,$
18,hvLbNkEfYflIIRS225t3EA,pho-tre-bien-el-paso,Pho Tre Bien,https://s3-media1.fl.yelpcdn.com/bphoto/8oZ_uNEjKVyBExHLHsAGNQ/o.jpg,False,https://www.yelp.com/biz/pho-tre-bien-el-paso?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,431,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 31.773097, 'longitude': -106.382309}","['delivery', 'pickup']","{'address1': '6946 Gateway Blvd E', 'address2': '', 'address3': None, 'city': 'El Paso', 'zip_code': '79915', 'country': 'US', 'state': 'TX', 'display_address': ['6946 Gateway Blvd E', 'El Paso, TX 79915']}",+19155980166,(915) 598-0166,4814.725563712773,$$
19,WNuT_qvzfyQTgwGD4dMAZA,sushi-time-el-paso,Sushi Time,https://s3-media2.fl.yelpcdn.com/bphoto/s1pUb19FHFBw1F-2jJ3oBA/o.jpg,False,https://www.yelp.com/biz/sushi-time-el-paso?adjust_creative=j92aI3kQXl22y6M8LCGUvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j92aI3kQXl22y6M8LCGUvg,40,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 31.773243, 'longitude': -106.369537}","['delivery', 'pickup']","{'address1': '9100 Viscount Blvd', 'address2': 'Ste I', 'address3': '', 'city': 'El Paso', 'zip_code': '79925', 'country': 'US', 'state': 'TX', 'display_address': ['9100 Viscount Blvd', 'Ste I', 'El Paso, TX 79925']}",+19156338030,(915) 633-8030,5910.955811306669,$$
